Batch_ID,Filename,Pathway,Old_Pathway,MoA,Old_MoA,Compound,Samples_ID,Kept,Date,Run date,Duration,Duration_ID,Concentrations_Formatted,Concentrations_ID,Concentrations,Replicates,Replicates_ID,Comments
exp200921,exp200921.tsv,AMPK,AMPK,AMPK inhibitor,AMPK inhibitor,Dorsomorphin,Compou,TRUE,2021-09-20,2021-10-11,9,9d,8 uM,008u,8e-6,4,Compou4_008u_exp200921_run111021_20,NA
exp271221,exp271221.tsv,cAMP,AMPK,cAMP phosphodiesterase inhibitor,AMP phosphodiesterase (PDE) inhibitor,Ibudilast,Ibudil,TRUE,2021-12-27,2022-01-14,9,9d,400 uM,400u,3.9999999999999996e-4,4,Ibudil1_400u_exp271221_run140122_45,Low cluster density
exp271221,exp271221.tsv,cAMP,AMPK,cAMP phosphodiesterase inhibitor,AMP phosphodiesterase (PDE) inhibitor,Ibudilast,Ibudil,TRUE,2021-12-27,2022-01-14,9,9d,400 uM,400u,3.9999999999999996e-4,4,Ibudil2_400u_exp271221_run140122_46,Low cluster density
exp271221,exp271221.tsv,cAMP,AMPK,cAMP phosphodiesterase inhibitor,AMP phosphodiesterase (PDE) inhibitor,Ibudilast,Ibudil,TRUE,2021-12-27,2022-01-14,9,9d,400 uM,400u,3.9999999999999996e-4,4,Ibudil3_400u_exp271221_run140122_47,Low cluster density
exp271221,exp271221.tsv,cAMP,AMPK,cAMP phosphodiesterase inhibitor,AMP phosphodiesterase (PDE) inhibitor,Ibudilast,Ibudil,TRUE,2021-12-27,2022-01-14,9,9d,400 uM,400u,3.9999999999999996e-4,4,Ibudil4_400u_exp271221_run140122_48,Low cluster density
exp151121,exp151121.tsv,AMPK,AMPK,AMPK activator,AMPK activator,Phenformin,Phenfo,TRUE,2021-11-15,2022-01-18,9,9d,50 uM,050u,4.9999999999999996e-5,4,Phenfo1_050u_exp151121_run180122_03,Low cluster density
exp151121,exp151121.tsv,AMPK,AMPK,AMPK activator,AMPK activator,Phenformin,Phenfo,TRUE,2021-11-15,2022-01-18,9,9d,50 uM,050u,4.9999999999999996e-5,4,Phenfo2_050u_exp151121_run180122_04,Low cluster density
exp151121,exp151121.tsv,AMPK,AMPK,AMPK activator,AMPK activator,Phenformin,Phenfo,TRUE,2021-11-15,2022-01-18,9,9d,50 uM,050u,4.9999999999999996e-5,4,Phenfo3_050u_exp151121_run180122_05,Low cluster density
exp151121,exp151121.tsv,AMPK,AMPK,AMPK activator,AMPK activator,Phenformin,Phenfo,TRUE,2021-11-15,2022-01-18,9,9d,50 uM,050u,4.9999999999999996e-5,4,Phenfo4_050u_exp151121_run180122_06,Low cluster density
exp200921,exp200921.tsv,RhoA/ROCK/LIMK,ROCK,LIMK inhibitor,LIMK inhibitor,LIM Kinase Inhibitor I,LIMKi3,TRUE,2021-09-20,2021-10-11,9,9d,30 uM,030u,2.9999999999999997e-5,4,LIMKi31_030u_exp200921_run111021_21,NA
exp200921,exp200921.tsv,RhoA/ROCK/LIMK,ROCK,LIMK inhibitor,LIMK inhibitor,LIM Kinase Inhibitor I,LIMKi3,TRUE,2021-09-20,2021-10-11,9,9d,30 uM,030u,2.9999999999999997e-5,4,LIMKi32_030u_exp200921_run111021_22,NA
exp200921,exp200921.tsv,RhoA/ROCK/LIMK,ROCK,LIMK inhibitor,LIMK inhibitor,LIM Kinase Inhibitor I,LIMKi3,TRUE,2021-09-20,2021-10-11,9,9d,30 uM,030u,2.9999999999999997e-5,4,LIMKi33_030u_exp200921_run111021_23,NA
exp200921,exp200921.tsv,RhoA/ROCK/LIMK,ROCK,LIMK inhibitor,LIMK inhibitor,LIM Kinase Inhibitor I,LIMKi3,TRUE,2021-09-20,2021-10-11,9,9d,30 uM,030u,2.9999999999999997e-5,4,LIMKi34_030u_exp200921_run111021_24,NA
exp070222,exp070222.tsv,RhoA/ROCK/LIMK,ROCK,ROCK-I and ROCK-II inhibitor,ROCK-I and ROCK-II inhibitor,Y-27632,Y27632,TRUE,2022-02-07,2022-05-06,9,9d,300 uM,300u,3e-4,4,Y276321_300u_exp070222_run060522_21,NA
exp070222,exp070222.tsv,RhoA/ROCK/LIMK,ROCK,ROCK-I and ROCK-II inhibitor,ROCK-I and ROCK-II inhibitor,Y-27632,Y27632,TRUE,2022-02-07,2022-05-06,9,9d,300 uM,300u,3e-4,4,Y276322_300u_exp070222_run060522_22,NA
exp070222,exp070222.tsv,RhoA/ROCK/LIMK,ROCK,ROCK-I and ROCK-II inhibitor,ROCK-I and ROCK-II inhibitor,Y-27632,Y27632,TRUE,2022-02-07,2022-05-06,9,9d,300 uM,300u,3e-4,4,Y276323_300u_exp070222_run060522_23,NA
exp070222,exp070222.tsv,RhoA/ROCK/LIMK,ROCK,ROCK-I and ROCK-II inhibitor,ROCK-I and ROCK-II inhibitor,Y-27632,Y27632,TRUE,2022-02-07,2022-05-06,9,9d,300 uM,300u,3e-4,4,Y276324_300u_exp070222_run060522_24,NA
exp200921,exp200921.tsv,CDK,CDK,CDK4/CDK6 inhibitor,CDK4/CDK6 inhibitor,Palbociclib,Palboc,TRUE,2021-09-20,2021-10-11,9,9d,10 uM,010u,9.999999999999999e-6,4,Palboc1_010u_exp200921_run111021_29,NA
exp200921,exp200921.tsv,CDK,CDK,CDK4/CDK6 inhibitor,CDK4/CDK6 inhibitor,Palbociclib,Palboc,TRUE,2021-09-20,2021-10-11,9,9d,10 uM,010u,9.999999999999999e-6,4,Palboc2_010u_exp200921_run111021_30,NA
exp200921,exp200921.tsv,CDK,CDK,CDK4/CDK6 inhibitor,CDK4/CDK6 inhibitor,Palbociclib,Palboc,TRUE,2021-09-20,2021-10-11,9,9d,10 uM,010u,9.999999999999999e-6,4,Palboc3_010u_exp200921_run111021_31,NA
exp200921,exp200921.tsv,CDK,CDK,CDK4/CDK6 inhibitor,CDK4/CDK6 inhibitor,Palbociclib,Palboc,TRUE,2021-09-20,2021-10-11,9,9d,10 uM,010u,9.999999999999999e-6,4,Palboc4_010u_exp200921_run111021_32,NA
exp220322,exp220322.tsv,CDK,CDK,CDK7 inhibitor,CDK7 inhibitor,THZ1,THZ1,TRUE,2022-03-22,2022-05-20,9,9d,90 nM,090n,9.000000000000001e-8,4,THZ11_090n_exp220322_run200522_09,NA
exp220322,exp220322.tsv,CDK,CDK,CDK7 inhibitor,CDK7 inhibitor,THZ1,THZ1,TRUE,2022-03-22,2022-05-20,9,9d,90 nM,090n,9.000000000000001e-8,4,THZ12_090n_exp220322_run200522_10,NA
exp220322,exp220322.tsv,CDK,CDK,CDK7 inhibitor,CDK7 inhibitor,THZ1,THZ1,TRUE,2022-03-22,2022-05-20,9,9d,90 nM,090n,9.000000000000001e-8,4,THZ13_090n_exp220322_run200522_11,NA
exp220322,exp220322.tsv,CDK,CDK,CDK7 inhibitor,CDK7 inhibitor,THZ1,THZ1,TRUE,2022-03-22,2022-05-20,9,9d,90 nM,090n,9.000000000000001e-8,4,THZ14_090n_exp220322_run200522_12,NA
exp200921,exp200921.tsv,PARP,PARP,PARP1/2 inhibitor,PARP1/2 inhibitor,Olaparib,Olapar,TRUE,2021-09-20,2021-10-11,9,9d,20 uM,020u,1.9999999999999998e-5,4,Olapar1_020u_exp200921_run111021_33,NA
exp200921,exp200921.tsv,PARP,PARP,PARP1/2 inhibitor,PARP1/2 inhibitor,Olaparib,Olapar,TRUE,2021-09-20,2021-10-11,9,9d,20 uM,020u,1.9999999999999998e-5,4,Olapar2_020u_exp200921_run111021_34,NA
exp200921,exp200921.tsv,PARP,PARP,PARP1/2 inhibitor,PARP1/2 inhibitor,Olaparib,Olapar,TRUE,2021-09-20,2021-10-11,9,9d,20 uM,020u,1.9999999999999998e-5,4,Olapar3_020u_exp200921_run111021_35,NA
exp200921,exp200921.tsv,PARP,PARP,PARP1/2 inhibitor,PARP1/2 inhibitor,Olaparib,Olapar,TRUE,2021-09-20,2021-10-11,9,9d,20 uM,020u,1.9999999999999998e-5,4,Olapar4_020u_exp200921_run111021_36,NA
exp220322,exp220322.tsv,Wnt,Wnt,Tankyrase inhibitor,Tankyrase inhibitor,XAV-939,XAV939,TRUE,2022-03-22,2022-05-06,9,9d,80 uM,080u,7.999999999999999e-5,4,XAV9391_080u_exp220322_run060522_45,"4 are reported, only 2 could be found in the provided csv file"
exp220322,exp220322.tsv,Wnt,Wnt,Tankyrase inhibitor,Tankyrase inhibitor,XAV-939,XAV939,TRUE,2022-03-22,2022-05-06,9,9d,80 uM,080u,7.999999999999999e-5,4,XAV9392_080u_exp220322_run060522_46,"4 are reported, only 2 could be found in the provided csv file"
exp220322,exp220322.tsv,Wnt,Wnt,Tankyrase inhibitor,Tankyrase inhibitor,XAV-939,XAV939,TRUE,2022-03-22,2022-05-06,9,9d,80 uM,080u,7.999999999999999e-5,4,XAV9393_080u_exp220322_run060522_47,"4 are reported, only 2 could be found in the provided csv file"
exp220322,exp220322.tsv,Wnt,Wnt,Tankyrase inhibitor,Tankyrase inhibitor,XAV-939,XAV939,TRUE,2022-03-22,2022-05-06,9,9d,80 uM,080u,7.999999999999999e-5,4,XAV9394_080u_exp220322_run060522_48,"4 are reported, only 2 could be found in the provided csv file"
exp200921,exp200921.tsv,Wnt,Wnt,Porcupine inhibitor,Porcupine inhibitor,LGK974,LGK974,TRUE,2021-09-20,2021-10-11,9,9d,5 uM,005u,4.9999999999999996e-6,4,LGK9741_005u_exp200921_run111021_37,NA
exp200921,exp200921.tsv,Wnt,Wnt,Porcupine inhibitor,Porcupine inhibitor,LGK974,LGK974,TRUE,2021-09-20,2021-10-11,9,9d,5 uM,005u,4.9999999999999996e-6,4,LGK9742_005u_exp200921_run111021_38,NA
exp200921,exp200921.tsv,Wnt,Wnt,Porcupine inhibitor,Porcupine inhibitor,LGK974,LGK974,TRUE,2021-09-20,2021-10-11,9,9d,5 uM,005u,4.9999999999999996e-6,4,LGK9743_005u_exp200921_run111021_39,NA
exp200921,exp200921.tsv,Wnt,Wnt,Porcupine inhibitor,Porcupine inhibitor,LGK974,LGK974,TRUE,2021-09-20,2021-10-11,9,9d,5 uM,005u,4.9999999999999996e-6,4,LGK9744_005u_exp200921_run111021_40,NA
exp151121,exp151121.tsv,Calcium,CaM-KK,CaM-KK inhibitor,CaM-KK inhibitor,STO-609,STO609,TRUE,2021-11-15,2021-12-07,9,9d,30 uM,030u,2.9999999999999997e-5,4,STO6091_030u_exp151121_run071221_41,NA
exp151121,exp151121.tsv,Calcium,CaM-KK,CaM-KK inhibitor,CaM-KK inhibitor,STO-609,STO609,TRUE,2021-11-15,2021-12-07,9,9d,30 uM,030u,2.9999999999999997e-5,4,STO6092_030u_exp151121_run071221_42,NA
exp151121,exp151121.tsv,Calcium,CaM-KK,CaM-KK inhibitor,CaM-KK inhibitor,STO-609,STO609,TRUE,2021-11-15,2021-12-07,9,9d,30 uM,030u,2.9999999999999997e-5,4,STO6093_030u_exp151121_run071221_43,NA
exp151121,exp151121.tsv,Calcium,CaM-KK,CaM-KK inhibitor,CaM-KK inhibitor,STO-609,STO609,TRUE,2021-11-15,2021-12-07,9,9d,30 uM,030u,2.9999999999999997e-5,4,STO6094_030u_exp151121_run071221_44,NA
exp151121,exp151121.tsv,PI3K/AKT/mTOR,AKT,AKT inhibitor,AKT inhibitor,Capivasertib (AZD5363),Capiva,TRUE,2021-11-15,2021-12-07,9,9d,50 uM,050u,4.9999999999999996e-5,4,Capiva1_050u_exp151121_run071221_45,NA
exp151121,exp151121.tsv,PI3K/AKT/mTOR,AKT,AKT inhibitor,AKT inhibitor,Capivasertib (AZD5363),Capiva,TRUE,2021-11-15,2021-12-07,9,9d,50 uM,050u,4.9999999999999996e-5,4,Capiva2_050u_exp151121_run071221_46,NA
exp151121,exp151121.tsv,PI3K/AKT/mTOR,AKT,AKT inhibitor,AKT inhibitor,Capivasertib (AZD5363),Capiva,TRUE,2021-11-15,2021-12-07,9,9d,50 uM,050u,4.9999999999999996e-5,4,Capiva3_050u_exp151121_run071221_47,NA
exp151121,exp151121.tsv,PI3K/AKT/mTOR,AKT,AKT inhibitor,AKT inhibitor,Capivasertib (AZD5363),Capiva,TRUE,2021-11-15,2021-12-07,9,9d,50 uM,050u,4.9999999999999996e-5,4,Capiva4_050u_exp151121_run071221_48,NA
exp271221,exp271221.tsv,RAS-MAPK,ERK1/RasGAP,ERK1 and RasGAP inhibitor,ERK1 and RasGAP inhibitor,Pluripotin (SC-1),Plurip,TRUE,2021-12-27,2022-01-14,9,9d,10 uM,010u,9.999999999999999e-6,4,Plurip1_010u_exp271221_run140122_25,Low cluster density
exp271221,exp271221.tsv,RAS-MAPK,ERK1/RasGAP,ERK1 and RasGAP inhibitor,ERK1 and RasGAP inhibitor,Pluripotin (SC-1),Plurip,TRUE,2021-12-27,2022-01-14,9,9d,10 uM,010u,9.999999999999999e-6,4,Plurip2_010u_exp271221_run140122_26,Low cluster density
exp271221,exp271221.tsv,RAS-MAPK,ERK1/RasGAP,ERK1 and RasGAP inhibitor,ERK1 and RasGAP inhibitor,Pluripotin (SC-1),Plurip,TRUE,2021-12-27,2022-01-14,9,9d,10 uM,010u,9.999999999999999e-6,4,Plurip3_010u_exp271221_run140122_27,Low cluster density
exp271221,exp271221.tsv,RAS-MAPK,ERK1/RasGAP,ERK1 and RasGAP inhibitor,ERK1 and RasGAP inhibitor,Pluripotin (SC-1),Plurip,TRUE,2021-12-27,2022-01-14,9,9d,10 uM,010u,9.999999999999999e-6,4,Plurip4_010u_exp271221_run140122_28,Low cluster density
exp271221,exp271221.tsv,Oxidative stress,Antioxidant,ROS inhibitor,ROS inhibitor,N-Acetyl-L-cysteine (NAC),NAcety,TRUE,2021-12-27,2022-01-14,9,9d,15 mM,015m,0.015,4,NAcety1_015m_exp271221_run140122_37,Low cluster density
exp271221,exp271221.tsv,Oxidative stress,Antioxidant,ROS inhibitor,ROS inhibitor,N-Acetyl-L-cysteine (NAC),NAcety,TRUE,2021-12-27,2022-01-14,9,9d,15 mM,015m,0.015,4,NAcety2_015m_exp271221_run140122_38,Low cluster density
exp271221,exp271221.tsv,Oxidative stress,Antioxidant,ROS inhibitor,ROS inhibitor,N-Acetyl-L-cysteine (NAC),NAcety,TRUE,2021-12-27,2022-01-14,9,9d,15 mM,015m,0.015,4,NAcety3_015m_exp271221_run140122_39,Low cluster density
exp271221,exp271221.tsv,Oxidative stress,Antioxidant,ROS inhibitor,ROS inhibitor,N-Acetyl-L-cysteine (NAC),NAcety,TRUE,2021-12-27,2022-01-14,9,9d,15 mM,015m,0.015,4,NAcety4_015m_exp271221_run140122_40,Low cluster density
exp271221,exp271221.tsv,p53,p53,Inhibition of MDM2-mediated degradation of p53,Inhibition of MDM2-mediated degradation of p53,Nutlin3,Nutlin,TRUE,2021-12-27,2022-01-14,9,9d,25 uM,025u,2.4999999999999998e-5,4,Nutlin1_025u_exp271221_run140122_41,Low cluster density
exp271221,exp271221.tsv,p53,p53,Inhibition of MDM2-mediated degradation of p53,Inhibition of MDM2-mediated degradation of p53,Nutlin3,Nutlin,TRUE,2021-12-27,2022-01-14,9,9d,25 uM,025u,2.4999999999999998e-5,4,Nutlin2_025u_exp271221_run140122_42,Low cluster density
exp271221,exp271221.tsv,p53,p53,Inhibition of MDM2-mediated degradation of p53,Inhibition of MDM2-mediated degradation of p53,Nutlin3,Nutlin,TRUE,2021-12-27,2022-01-14,9,9d,25 uM,025u,2.4999999999999998e-5,4,Nutlin3_025u_exp271221_run140122_43,Low cluster density
exp271221,exp271221.tsv,p53,p53,Inhibition of MDM2-mediated degradation of p53,Inhibition of MDM2-mediated degradation of p53,Nutlin3,Nutlin,TRUE,2021-12-27,2022-01-14,9,9d,25 uM,025u,2.4999999999999998e-5,4,Nutlin4_025u_exp271221_run140122_44,Low cluster density
exp151121,exp151121.tsv,RTK/RAS-MAPK,SHP2,SHP2 inhibitor,SHP2 inhibitor,SHP099,SHP099,TRUE,2021-11-15,2022-01-18,9,9d,50 uM,050u,4.9999999999999996e-5,4,SHP0991_050u_exp151121_run180122_07,Low cluster density
exp151121,exp151121.tsv,RTK/RAS-MAPK,SHP2,SHP2 inhibitor,SHP2 inhibitor,SHP099,SHP099,TRUE,2021-11-15,2022-01-18,9,9d,50 uM,050u,4.9999999999999996e-5,4,SHP0992_050u_exp151121_run180122_08,Low cluster density
exp151121,exp151121.tsv,RTK/RAS-MAPK,SHP2,SHP2 inhibitor,SHP2 inhibitor,SHP099,SHP099,TRUE,2021-11-15,2022-01-18,9,9d,50 uM,050u,4.9999999999999996e-5,4,SHP0993_050u_exp151121_run180122_09,Low cluster density
exp151121,exp151121.tsv,RTK/RAS-MAPK,SHP2,SHP2 inhibitor,SHP2 inhibitor,SHP099,SHP099,TRUE,2021-11-15,2022-01-18,9,9d,50 uM,050u,4.9999999999999996e-5,4,SHP0994_050u_exp151121_run180122_10,Low cluster density
exp300821,exp300821.tsv,Drug combinations,Drug combinations,EGFR inhibitor + multikinase inhibitor,EGFR-TKI + multikinase inhibitor,Osimertinb+sorafenib,OsiSor,TRUE,2021-08-30,2021-09-29,9,9d,"0,1uM+5uM",015u,1.4999999999999999e-5,4,OsiSor1_015u_exp300821_run290921_09,NA
exp300821,exp300821.tsv,Drug combinations,Drug combinations,EGFR inhibitor + multikinase inhibitor,EGFR-TKI + multikinase inhibitor,Osimertinb+sorafenib,OsiSor,TRUE,2021-08-30,2021-09-29,9,9d,"0,1uM+5uM",015u,1.4999999999999999e-5,4,OsiSor2_015u_exp300821_run290921_10,NA
exp300821,exp300821.tsv,Drug combinations,Drug combinations,EGFR inhibitor + multikinase inhibitor,EGFR-TKI + multikinase inhibitor,Osimertinb+sorafenib,OsiSor,TRUE,2021-08-30,2021-09-29,9,9d,"0,1uM+5uM",015u,1.4999999999999999e-5,4,OsiSor3_015u_exp300821_run290921_11,NA
exp300821,exp300821.tsv,Drug combinations,Drug combinations,EGFR inhibitor + multikinase inhibitor,EGFR-TKI + multikinase inhibitor,Osimertinb+sorafenib,OsiSor,TRUE,2021-08-30,2021-09-29,9,9d,"0,1uM+5uM",015u,1.4999999999999999e-5,4,OsiSor4_015u_exp300821_run290921_12,NA
exp010821,exp010821.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X13271,X13271,FALSE,2021-08-01,2021-08-18,9,9d,5 uM,005u,4.9999999999999996e-6,4,X132711_005u_exp010821_run180821_19,5uM concentration was not enough to kill the cells
exp010821,exp010821.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X13271,X13271,FALSE,2021-08-01,2021-08-18,9,9d,5 uM,005u,4.9999999999999996e-6,4,X132712_005u_exp010821_run180821_20,5uM concentration was not enough to kill the cells
exp010821,exp010821.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X13271,X13271,FALSE,2021-08-01,2021-08-18,9,9d,5 uM,005u,4.9999999999999996e-6,4,X132713_005u_exp010821_run180821_21,5uM concentration was not enough to kill the cells
exp010821,exp010821.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X13271,X13271,FALSE,2021-08-01,2021-08-18,9,9d,5 uM,005u,4.9999999999999996e-6,4,X132714_005u_exp010821_run180821_22,5uM concentration was not enough to kill the cells
exp040821,exp040821.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X13271,X13271,FALSE,2021-08-04,2021-08-18,9,9d,5 uM,005u,4.9999999999999996e-6,4,X132711_005u_exp040821_run180821_41,5uM concentration was not enough to kill the cells
exp040821,exp040821.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X13271,X13271,FALSE,2021-08-04,2021-08-18,9,9d,5 uM,005u,4.9999999999999996e-6,4,X132712_005u_exp040821_run180821_42,5uM concentration was not enough to kill the cells
exp040821,exp040821.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X13271,X13271,FALSE,2021-08-04,2021-08-18,9,9d,5 uM,005u,4.9999999999999996e-6,4,X132713_005u_exp040821_run180821_43,5uM concentration was not enough to kill the cells
exp040821,exp040821.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X13271,X13271,FALSE,2021-08-04,2021-08-18,9,9d,5 uM,005u,4.9999999999999996e-6,4,X132714_005u_exp040821_run180821_44,5uM concentration was not enough to kill the cells
exp200921,exp200921.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X13271,X13271,TRUE,2021-09-20,2021-10-11,9,9d,8 uM,008u,8e-6,4,X132711_008u_exp200921_run111021_13,Killing was not homogeneous
exp200921,exp200921.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X13271,X13271,TRUE,2021-09-20,2021-10-11,9,9d,8 uM,008u,8e-6,4,X132712_008u_exp200921_run111021_14,Killing was not homogeneous
exp200921,exp200921.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X13271,X13271,TRUE,2021-09-20,2021-10-11,9,9d,8 uM,008u,8e-6,4,X132713_008u_exp200921_run111021_15,Killing was not homogeneous
exp200921,exp200921.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X13271,X13271,TRUE,2021-09-20,2021-10-11,9,9d,8 uM,008u,8e-6,4,X132714_008u_exp200921_run111021_16,Killing was not homogeneous
exp181021,exp181021.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X13271,X13271,TRUE,2021-10-18,2021-11-10,9,9d,8 uM,008u,8e-6,4,X132711_008u_exp181021_run101121_42,Killing was not homogeneous
exp181021,exp181021.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X13271,X13271,TRUE,2021-10-18,2021-11-10,9,9d,8 uM,008u,8e-6,4,X132712_008u_exp181021_run101121_43,Killing was not homogeneous
exp181021,exp181021.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X13271,X13271,TRUE,2021-10-18,2021-11-10,9,9d,8 uM,008u,8e-6,4,X132713_008u_exp181021_run101121_44,Killing was not homogeneous
exp181021,exp181021.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X13271,X13271,TRUE,2021-10-18,2021-11-10,9,9d,8 uM,008u,8e-6,4,X132714_008u_exp181021_run101121_45,Killing was not homogeneous
exp271221,exp271221.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X13271,X13271,TRUE,2021-12-27,2022-01-18,9,9d,9 uM,009u,9e-6,4,X132711_009u_exp271221_run180122_21,killing was ok/ Low cluster density
exp271221,exp271221.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X13271,X13271,TRUE,2021-12-27,2022-01-18,9,9d,9 uM,009u,9e-6,4,X132712_009u_exp271221_run180122_22,killing was ok/ Low cluster density
exp271221,exp271221.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X13271,X13271,TRUE,2021-12-27,2022-01-18,9,9d,9 uM,009u,9e-6,4,X132713_009u_exp271221_run180122_23,killing was ok/ Low cluster density
exp271221,exp271221.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X13271,X13271,TRUE,2021-12-27,2022-01-18,9,9d,9 uM,009u,9e-6,4,X132714_009u_exp271221_run180122_24,killing was ok/ Low cluster density
exp181021,exp181021.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X17129,X17129,TRUE,2021-10-18,2021-11-10,9,9d,8 uM,008u,8e-6,3,X171291_008u_exp181021_run101121_46,Killing was not homogeneous
exp181021,exp181021.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X17129,X17129,TRUE,2021-10-18,2021-11-10,9,9d,8 uM,008u,8e-6,3,X171292_008u_exp181021_run101121_47,Killing was not homogeneous
exp181021,exp181021.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X17129,X17129,TRUE,2021-10-18,2021-11-10,9,9d,8 uM,008u,8e-6,3,X171293_008u_exp181021_run101121_48,Killing was not homogeneous
exp271221,exp271221.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X17129,X17129,TRUE,2021-12-27,2022-01-18,9,9d,8 uM,008u,8e-6,4,X171291_008u_exp271221_run180122_25,killing was ok/ Low cluster density
exp271221,exp271221.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X17129,X17129,TRUE,2021-12-27,2022-01-18,9,9d,8 uM,008u,8e-6,4,X171292_008u_exp271221_run180122_26,killing was ok/ Low cluster density
exp271221,exp271221.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X17129,X17129,TRUE,2021-12-27,2022-01-18,9,9d,8 uM,008u,8e-6,4,X171293_008u_exp271221_run180122_27,killing was ok/ Low cluster density
exp271221,exp271221.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X17129,X17129,TRUE,2021-12-27,2022-01-18,9,9d,8 uM,008u,8e-6,4,X171294_008u_exp271221_run180122_28,killing was ok/ Low cluster density
exp271221,exp271221.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X15681,X15681,TRUE,2021-12-27,2022-01-18,9,9d,50 uM,050u,4.9999999999999996e-5,4,X156811_050u_exp271221_run180122_29,Low cluster density
exp271221,exp271221.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X15681,X15681,TRUE,2021-12-27,2022-01-18,9,9d,50 uM,050u,4.9999999999999996e-5,4,X156812_050u_exp271221_run180122_30,Low cluster density
exp271221,exp271221.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X15681,X15681,TRUE,2021-12-27,2022-01-18,9,9d,50 uM,050u,4.9999999999999996e-5,4,X156813_050u_exp271221_run180122_31,Low cluster density
exp271221,exp271221.tsv,Novel compound,New compounds from KIT,unknown,EGFR-TKI + multikinase inhibitor,X15681,X15681,TRUE,2021-12-27,2022-01-18,9,9d,50 uM,050u,4.9999999999999996e-5,4,X156814_050u_exp271221_run180122_32,Low cluster density
exp070222,exp070222.tsv,ER stress/UPR,ER stress,Inhibitor of N-glycosylation (DPAGT1 inhibitor),EGFR-TKI + multikinase inhibitor,Tunicamycin,Tunica,TRUE,2022-02-07,2022-03-01,9,9d,"0,5 µg/ml",0.50u,5e-7,4,Tunica1_0.50u_exp070222_run010322_05,NA
exp070222,exp070222.tsv,ER stress/UPR,ER stress,Inhibitor of N-glycosylation (DPAGT1 inhibitor),EGFR-TKI + multikinase inhibitor,Tunicamycin,Tunica,TRUE,2022-02-07,2022-03-01,9,9d,"0,5 µg/ml",0.50u,5e-7,4,Tunica2_0.50u_exp070222_run010322_06,NA
exp070222,exp070222.tsv,ER stress/UPR,ER stress,Inhibitor of N-glycosylation (DPAGT1 inhibitor),EGFR-TKI + multikinase inhibitor,Tunicamycin,Tunica,TRUE,2022-02-07,2022-03-01,9,9d,"0,5 µg/ml",0.50u,5e-7,4,Tunica3_0.50u_exp070222_run010322_07,NA
exp070222,exp070222.tsv,ER stress/UPR,ER stress,Inhibitor of N-glycosylation (DPAGT1 inhibitor),EGFR-TKI + multikinase inhibitor,Tunicamycin,Tunica,TRUE,2022-02-07,2022-03-01,9,9d,"0,5 µg/ml",0.50u,5e-7,4,Tunica4_0.50u_exp070222_run010322_08,NA
